timestamp_ms,F1_405nm,F2_425nm,FZ_450nm,F3_475nm,F4_515nm,F5_550nm,FY_555nm,FXL_600nm,F6_640nm,F7_690nm,F8_745nm,NIR_855nm,VIS_clear,R_approx,G_approx,B_approx
1605340,0,0,1,1,2,1,6,8,10,9,1,0,428,18,9,2
1605872,0,0,1,1,2,1,6,8,10,9,1,0,424,18,9,2
1606402,0,0,1,1,2,1,6,8,10,9,1,0,419,18,9,2
1606934,0,0,1,1,2,1,6,8,10,10,1,0,434,18,9,2
1607466,0,0,1,1,2,1,6,8,10,9,1,0,435,18,9,2
1607998,0,0,1,1,2,1,6,8,11,10,1,0,439,19,9,2
1608528,0,0,1,1,2,1,6,8,11,10,1,0,457,19,10,2
1609058,0,0,1,1,3,1,7,9,11,10,1,0,463,20,11,2
1609588,0,0,1,1,2,1,7,9,11,10,1,0,460,20,10,2
1610118,0,0,1,1,2,1,6,8,10,9,1,0,429,18,9,2
1610648,0,0,1,1,2,1,6,8,10,9,1,0,431,18,9,2
1611178,0,0,1,1,2,1,6,8,10,10,1,0,440,18,9,2
1611710,0,0,1,1,2,1,6,8,10,9,1,0,433,18,9,2
1612242,0,0,1,1,2,1,6,8,10,9,1,0,434,18,9,2
1612772,0,0,1,1,2,1,6,8,10,9,1,0,434,18,9,2
1613302,0,0,1,1,2,1,6,8,10,9,1,0,427,18,9,2
1613832,0,0,1,1,2,1,6,8,10,9,1,0,429,18,9,2
1614362,0,0,1,1,2,1,6,8,10,9,1,0,427,18,9,2
1614894,0,0,1,1,2,1,6,8,10,9,1,0,431,18,9,2
1615426,0,0,1,1,2,1,6,8,10,9,1,0,432,18,9,2
1615956,0,0,1,1,2,1,6,8,10,9,1,0,430,18,9,2
1616488,0,0,1,1,2,1,6,8,10,10,1,0,439,18,9,2
1617020,0,0,1,1,2,1,6,8,10,9,1,0,434,18,9,2
1617550,0,0,1,1,2,1,6,8,10,9,1,0,426,18,9,2
1618080,0,0,1,1,2,1,6,8,10,9,1,0,424,18,9,2
1618612,0,0,1,1,2,1,6,8,10,9,1,0,433,18,9,2
1619142,0,0,1,1,2,1,6,8,10,9,1,0,426,18,9,2
1619672,0,0,1,1,2,1,6,8,10,9,1,0,426,18,9,2
1620204,0,0,1,1,2,1,6,8,10,9,1,0,431,18,9,2
1620734,0,0,1,1,2,1,6,8,10,9,1,0,432,18,9,2
1621264,0,0,1,1,2,1,6,8,10,10,1,0,438,18,9,2
1621794,0,0,1,1,2,1,6,8,10,9,1,0,439,18,9,2
1622324,0,0,1,1,2,1,6,8,10,9,1,0,433,18,9,2
1622854,0,0,1,1,2,1,6,8,10,9,1,0,428,18,9,2
1623384,0,0,1,1,2,1,6,8,10,9,1,0,427,18,9,2
1623914,0,0,1,1,2,1,6,8,10,9,1,0,426,18,9,2
1624444,0,0,1,1,2,1,6,8,10,9,1,0,432,18,9,2
1624974,0,0,1,1,2,1,6,8,10,9,1,0,431,18,9,2
1625504,0,0,1,1,2,1,6,8,10,9,1,0,428,18,9,2
1626034,0,0,1,1,2,1,6,8,10,9,1,0,426,18,9,2
1626564,0,0,1,1,2,1,6,8,10,9,1,0,430,18,9,2
1627094,0,0,1,1,2,1,6,8,10,9,1,0,434,18,9,2
1627624,0,0,1,1,2,1,6,8,10,9,1,0,433,18,9,2
1628154,0,0,1,1,2,1,6,8,10,9,1,0,432,18,9,2
1628684,0,0,1,1,2,1,6,8,10,9,1,0,435,18,9,2
1629214,0,0,1,1,2,1,6,8,10,9,1,0,437,18,9,2
1629744,0,0,1,1,2,1,6,8,10,9,1,0,436,18,9,2
1630274,0,0,1,1,2,1,6,8,10,10,1,0,436,18,9,2
1630806,0,0,1,1,2,1,6,8,10,10,1,0,438,18,9,2
1631338,0,0,1,1,2,1,6,8,10,9,1,0,438,18,9,2
1631868,0,0,1,1,2,1,6,8,10,9,1,0,437,18,9,2
1632398,0,0,1,1,2,1,6,8,10,9,1,0,436,18,9,2
1632928,0,0,1,1,2,1,6,8,10,9,1,0,437,18,9,2
1633460,0,0,1,1,2,1,6,8,10,9,1,0,436,18,9,2
1633990,0,0,1,1,2,1,6,8,10,9,1,0,435,18,9,2
1634522,0,0,1,1,2,1,6,8,10,9,1,0,433,18,9,2
1635052,0,0,1,1,2,1,6,8,10,9,1,0,434,18,9,2
1635582,0,0,1,1,2,1,6,8,10,10,1,0,437,18,9,2
1636112,0,0,1,1,2,1,6,8,10,9,1,0,435,18,9,2
1636642,0,0,1,1,2,1,6,8,10,9,1,0,436,18,9,2
1637172,0,0,1,1,2,1,6,8,11,9,1,0,439,19,9,2
1637704,0,0,1,1,2,1,6,8,10,9,1,0,437,18,9,2
